"DOI","Author","PubDate","ISO3","YCoord","XCoord","PlaceName","LocationType","StartDate","EndDate","Species","HistoryAMU","SampleOrigin","HealthStatus","Method","Pathogen","Strain","Nsamples","Prev","NIsolates","Drug","Compound","ATC.Code","Rescom","Concg","Guidelines","Breakpoint","Remark"
"10.3354/dao02852","Capkin E","2015","TUR",40.8843295,40.4275775,"Rize and Trabzon","Inland freshwater",NA,NA,"Trout",NA,"Killed","Mixed","DD","Burkholderia","cepacia",210,1,1,"MON","ATM","J01DF01",100,"30","CLSI 2011",NA,""
"10.3354/dao02852","Capkin E","2015","TUR",40.8843295,40.4275775,"Rize and Trabzon","Inland freshwater",NA,NA,"Trout",NA,"Killed","Mixed","DD","Burkholderia","cepacia",210,1,1,"CAR","IPM","J01DH51",100,"10","CLSI 2011",NA,""
"10.3354/dao02852","Capkin E","2015","TUR",40.8843295,40.4275775,"Rize and Trabzon","Inland freshwater",NA,NA,"Trout",NA,"Killed","Mixed","DD","Burkholderia","cepacia",210,1,1,"CEP","CRO","J01DD04",100,"30","CLSI 2011",NA,""
"10.3354/dao02852","Capkin E","2015","TUR",40.8843295,40.4275775,"Rize and Trabzon","Inland freshwater",NA,NA,"Trout",NA,"Killed","Mixed","DD","Burkholderia","cepacia",210,1,1,"AMI","KAN","J01GB04",100,"30","CLSI 2011",NA,""
"10.3354/dao02852","Capkin E","2015","TUR",40.8843295,40.4275775,"Rize and Trabzon","Inland freshwater",NA,NA,"Trout",NA,"Killed","Mixed","DD","Burkholderia","cepacia",210,1,1,"AMI","GEN","J01GB03",0,"10","CLSI 2011",NA,""
"10.3354/dao02852","Capkin E","2015","TUR",40.8843295,40.4275775,"Rize and Trabzon","Inland freshwater",NA,NA,"Trout",NA,"Killed","Mixed","DD","Burkholderia","cepacia",210,1,1,"TET","TET","J01AA07",0,"30","CLSI 2011",NA,""
"10.3354/dao02852","Capkin E","2015","TUR",40.8843295,40.4275775,"Rize and Trabzon","Inland freshwater",NA,NA,"Trout",NA,"Killed","Mixed","DD","Burkholderia","cepacia",210,1,1,"TET","OXT","J01AA06",0,"30","CLSI 2011",NA,""
"10.3354/dao02852","Capkin E","2015","TUR",40.8843295,40.4275775,"Rize and Trabzon","Inland freshwater",NA,NA,"Trout",NA,"Killed","Mixed","DD","Burkholderia","cepacia",210,1,1,"SUL","SMZ","J01EC01",100,"100","CLSI 2011",NA,""
"10.3354/dao02852","Capkin E","2015","TUR",40.8843295,40.4275775,"Rize and Trabzon","Inland freshwater",NA,NA,"Trout",NA,"Killed","Mixed","DD","Burkholderia","cepacia",210,1,1,"AMP","CHL","J01BA01",100,"30","CLSI 2011",NA,""
"10.3354/dao02852","Capkin E","2015","TUR",40.8843295,40.4275775,"Rize and Trabzon","Inland freshwater",NA,NA,"Trout",NA,"Killed","Mixed","DD","Burkholderia","cepacia",210,1,1,"SUL","SXT","J01EE01",100,"25","CLSI 2011",NA,""
"10.3354/dao02852","Capkin E","2015","TUR",40.8843295,40.4275775,"Rize and Trabzon","Inland freshwater",NA,NA,"Trout",NA,"Killed","Mixed","DD","Burkholderia","cepacia",210,1,1,"OTH","RIF","J04AB02",100,"30","CLSI 2011",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Coastal brackish water","01.01.07","31.12.07","Mullet (Mugil cephalus)",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"PEN","PEN","J01CE01",0,"","CLSI 2012 MO2-A11",NA,"XY coord taken as centroid of Puzih of Chaiyi County, listed as center or fish farms; AST method for PEN DD"
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Coastal brackish water","01.01.07","31.12.07","Mullet (Mugil cephalus)",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"MAC","CLI","J01FF01",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Coastal brackish water","01.01.07","31.12.07","Mullet (Mugil cephalus)",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"MAC","ERY","J01FA01",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Coastal brackish water","01.01.07","31.12.07","Mullet (Mugil cephalus)",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"CEP","CRO","J01DD04",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Coastal brackish water","01.01.07","31.12.07","Mullet (Mugil cephalus)",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"PEN","AMX","J01CA04",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Coastal brackish water","01.01.07","31.12.07","Mullet (Mugil cephalus)",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"TET","DOX","J01AA02",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Coastal brackish water","01.01.07","31.12.07","Mullet (Mugil cephalus)",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"TET","OXT","J01AA06",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Coastal brackish water","01.01.07","31.12.07","Mullet (Mugil cephalus)",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"AMP","FFC","QJ01BA90",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Coastal brackish water","01.01.07","31.12.07","Mullet (Mugil cephalus)",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"QUI","LVX","J01MA12",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Coastal brackish water","01.01.07","31.12.07","Mullet (Mugil cephalus)",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"QUI","MXF","J01MA14",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Coastal brackish water","01.01.11","31.12.11","Mullet (Mugil cephalus)",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"PEN","PEN","J01CE01",100,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Coastal brackish water","01.01.11","31.12.11","Mullet (Mugil cephalus)",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"MAC","CLI","J01FF01",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Coastal brackish water","01.01.11","31.12.11","Mullet (Mugil cephalus)",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"MAC","ERY","J01FA01",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Coastal brackish water","01.01.11","31.12.11","Mullet (Mugil cephalus)",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"CEP","CRO","J01DD04",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Coastal brackish water","01.01.11","31.12.11","Mullet (Mugil cephalus)",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"PEN","AMX","J01CA04",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Coastal brackish water","01.01.11","31.12.11","Mullet (Mugil cephalus)",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"TET","DOX","J01AA02",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Coastal brackish water","01.01.11","31.12.11","Mullet (Mugil cephalus)",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"TET","OXT","J01AA06",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Coastal brackish water","01.01.11","31.12.11","Mullet (Mugil cephalus)",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"AMP","FFC","QJ01BA90",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Coastal brackish water","01.01.11","31.12.11","Mullet (Mugil cephalus)",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"QUI","LVX","J01MA12",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Coastal brackish water","01.01.11","31.12.11","Mullet (Mugil cephalus)",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"QUI","MXF","J01MA14",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Coastal brackish water","01.01.12","31.12.12","Mullet (Mugil cephalus)",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"PEN","PEN","J01CE01",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Coastal brackish water","01.01.12","31.12.12","Mullet (Mugil cephalus)",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"MAC","CLI","J01FF01",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Coastal brackish water","01.01.12","31.12.12","Mullet (Mugil cephalus)",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"MAC","ERY","J01FA01",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Coastal brackish water","01.01.12","31.12.12","Mullet (Mugil cephalus)",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"CEP","CRO","J01DD04",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Coastal brackish water","01.01.12","31.12.12","Mullet (Mugil cephalus)",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"PEN","AMX","J01CA04",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Coastal brackish water","01.01.12","31.12.12","Mullet (Mugil cephalus)",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"TET","DOX","J01AA02",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Coastal brackish water","01.01.12","31.12.12","Mullet (Mugil cephalus)",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"TET","OXT","J01AA06",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Coastal brackish water","01.01.12","31.12.12","Mullet (Mugil cephalus)",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"AMP","FFC","QJ01BA90",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Coastal brackish water","01.01.12","31.12.12","Mullet (Mugil cephalus)",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"QUI","LVX","J01MA12",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Coastal brackish water","01.01.12","31.12.12","Mullet (Mugil cephalus)",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"QUI","MXF","J01MA14",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.07","31.12.07","Tilapia",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,4,"PEN","PEN","J01CE01",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.07","31.12.07","Tilapia",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,4,"MAC","CLI","J01FF01",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.07","31.12.07","Tilapia",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,4,"MAC","ERY","J01FA01",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.07","31.12.07","Tilapia",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,4,"CEP","CRO","J01DD04",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.07","31.12.07","Tilapia",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,4,"PEN","AMX","J01CA04",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.07","31.12.07","Tilapia",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,4,"TET","DOX","J01AA02",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.07","31.12.07","Tilapia",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,4,"TET","OXT","J01AA06",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.07","31.12.07","Tilapia",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,4,"AMP","FFC","QJ01BA90",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.07","31.12.07","Tilapia",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,4,"QUI","LVX","J01MA12",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.07","31.12.07","Tilapia",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,4,"QUI","MXF","J01MA14",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.11","31.12.11","Tilapia",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,8,"PEN","PEN","J01CE01",50,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.11","31.12.11","Tilapia",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,8,"MAC","CLI","J01FF01",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.11","31.12.11","Tilapia",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,8,"MAC","ERY","J01FA01",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.11","31.12.11","Tilapia",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,8,"CEP","CRO","J01DD04",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.11","31.12.11","Tilapia",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,8,"PEN","AMX","J01CA04",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.11","31.12.11","Tilapia",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,8,"TET","DOX","J01AA02",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.11","31.12.11","Tilapia",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,8,"TET","OXT","J01AA06",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.11","31.12.11","Tilapia",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,8,"AMP","FFC","QJ01BA90",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.11","31.12.11","Tilapia",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,8,"QUI","LVX","J01MA12",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.11","31.12.11","Tilapia",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,8,"QUI","MXF","J01MA14",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.12","31.12.12","Tilapia",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,3,"PEN","PEN","J01CE01",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.12","31.12.12","Tilapia",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,3,"MAC","CLI","J01FF01",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.12","31.12.12","Tilapia",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,3,"MAC","ERY","J01FA01",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.12","31.12.12","Tilapia",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,3,"CEP","CRO","J01DD04",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.12","31.12.12","Tilapia",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,3,"PEN","AMX","J01CA04",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.12","31.12.12","Tilapia",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,3,"TET","DOX","J01AA02",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.12","31.12.12","Tilapia",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,3,"TET","OXT","J01AA06",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.12","31.12.12","Tilapia",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,3,"AMP","FFC","QJ01BA90",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.12","31.12.12","Tilapia",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,3,"QUI","LVX","J01MA12",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.12","31.12.12","Tilapia",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,3,"QUI","MXF","J01MA14",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.07","31.12.07","Freshwater bass",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"PEN","PEN","J01CE01",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.07","31.12.07","Freshwater bass",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"MAC","CLI","J01FF01",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.07","31.12.07","Freshwater bass",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"MAC","ERY","J01FA01",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.07","31.12.07","Freshwater bass",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"CEP","CRO","J01DD04",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.07","31.12.07","Freshwater bass",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"PEN","AMX","J01CA04",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.07","31.12.07","Freshwater bass",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"TET","DOX","J01AA02",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.07","31.12.07","Freshwater bass",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"TET","OXT","J01AA06",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.07","31.12.07","Freshwater bass",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"AMP","FFC","QJ01BA90",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.07","31.12.07","Freshwater bass",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"QUI","LVX","J01MA12",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.07","31.12.07","Freshwater bass",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,1,"QUI","MXF","J01MA14",0,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.11","31.12.11","Freshwater bass",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,12,"PEN","PEN","J01CE01",25,"","CLSI 2012 MO2-A11",NA,""
"10.1186/s12866-016-0794-4","Chu C","2016","TWN",23.449769,120.25097,"Puzih of Chiayi county, Yulin county, and Tainan County","Inland freshwater","01.01.11","31.12.11","Freshwater bass",NA,NA,"Diseased","DD","Streptococcus","agalactiae",NA,NA,12,"MAC","CLI","J01FF01",0,"","CLSI 2012 MO2-A11",NA,""
