"DOI","Author","PubDate","ISO3","YCoord","XCoord","PlaceName","LocationType","StartDate","EndDate","Species","HistoryAMU","SampleOrigin","HealthStatus","Method","Pathogen","Strain","Nsamples","Prev","NIsolates","Drug","Compound","ATC.Code","Rescom","Concg","Guidelines","Breakpoint","Remark"
"10.22438/jeb/38/4/MRN-366","Sivaraman GK","2017","IND",20.920087,70.359217,"Veraval, Gujarat","Post harvest","01.01.11","31.12.15","Marine fish, shrimp and gastropod mollusc (Pomfret, mackerel, tuna, ribbon fish, seer fish, croaker, sardine, prawn, shark, ray, cuttle fish, cephalopods)",NA,"Product","Healthy","DD","E. coli","",238,12,28,"CEP","CRO","J01DD04",11,"30","CLSI 2015 M100-S25",NA,""
"10.22438/jeb/38/4/MRN-366","Sivaraman GK","2017","IND",20.920087,70.359217,"Veraval, Gujarat","Post harvest","01.01.11","31.12.15","Marine fish, shrimp and gastropod mollusc (Pomfret, mackerel, tuna, ribbon fish, seer fish, croaker, sardine, prawn, shark, ray, cuttle fish, cephalopods)",NA,"Product","Healthy","DD","E. coli","",238,12,28,"CEP","FOX","J01DC01",7,"30","CLSI 2015 M100-S25",NA,""
"10.22438/jeb/38/4/MRN-366","Sivaraman GK","2017","IND",20.920087,70.359217,"Veraval, Gujarat","Post harvest","01.01.11","31.12.15","Marine fish, shrimp and gastropod mollusc (Pomfret, mackerel, tuna, ribbon fish, seer fish, croaker, sardine, prawn, shark, ray, cuttle fish, cephalopods)",NA,"Product","Healthy","DD","E. coli","",238,12,28,"PEN","AMC","J01CR02",11,"30","CLSI 2015 M100-S25",NA,""
"10.22438/jeb/38/4/MRN-366","Sivaraman GK","2017","IND",20.920087,70.359217,"Veraval, Gujarat","Post harvest","01.01.11","31.12.15","Marine fish, shrimp and gastropod mollusc (Pomfret, mackerel, tuna, ribbon fish, seer fish, croaker, sardine, prawn, shark, ray, cuttle fish, cephalopods)",NA,"Product","Healthy","DD","E. coli","",238,12,28,"PEN","TIM","J01CR03",7,"85","CLSI 2015 M100-S25",NA,""
"10.22438/jeb/38/4/MRN-366","Sivaraman GK","2017","IND",20.920087,70.359217,"Veraval, Gujarat","Post harvest","01.01.11","31.12.15","Marine fish, shrimp and gastropod mollusc (Pomfret, mackerel, tuna, ribbon fish, seer fish, croaker, sardine, prawn, shark, ray, cuttle fish, cephalopods)",NA,"Product","Healthy","DD","E. coli","",238,12,28,"PEN","PIT","J01CR05",0,"110","CLSI 2015 M100-S25",NA,""
"10.22438/jeb/38/4/MRN-366","Sivaraman GK","2017","IND",20.920087,70.359217,"Veraval, Gujarat","Post harvest","01.01.11","31.12.15","Marine fish, shrimp and gastropod mollusc (Pomfret, mackerel, tuna, ribbon fish, seer fish, croaker, sardine, prawn, shark, ray, cuttle fish, cephalopods)",NA,"Product","Healthy","DD","E. coli","",238,12,28,"PEN","SAM","J01CR01",0,"20","CLSI 2015 M100-S25",NA,""
"10.22438/jeb/38/4/MRN-366","Sivaraman GK","2017","IND",20.920087,70.359217,"Veraval, Gujarat","Post harvest","01.01.11","31.12.15","Marine fish, shrimp and gastropod mollusc (Pomfret, mackerel, tuna, ribbon fish, seer fish, croaker, sardine, prawn, shark, ray, cuttle fish, cephalopods)",NA,"Product","Healthy","DD","E. coli","",238,12,28,"CAR","IPM","J01DH51",0,"10","CLSI 2015 M100-S25",NA,""
"10.22438/jeb/38/4/MRN-366","Sivaraman GK","2017","IND",20.920087,70.359217,"Veraval, Gujarat","Post harvest","01.01.11","31.12.15","Marine fish, shrimp and gastropod mollusc (Pomfret, mackerel, tuna, ribbon fish, seer fish, croaker, sardine, prawn, shark, ray, cuttle fish, cephalopods)",NA,"Product","Healthy","DD","E. coli","",238,12,28,"CAR","MEM","J01DH02",0,"10","CLSI 2015 M100-S25",NA,""
"10.22438/jeb/38/4/MRN-366","Sivaraman GK","2017","IND",20.920087,70.359217,"Veraval, Gujarat","Post harvest","01.01.11","31.12.15","Marine fish, shrimp and gastropod mollusc (Pomfret, mackerel, tuna, ribbon fish, seer fish, croaker, sardine, prawn, shark, ray, cuttle fish, cephalopods)",NA,"Product","Healthy","DD","E. coli","",238,12,28,"QUI","OFX","J01MA01",4,"5","CLSI 2015 M100-S25",NA,""
"10.22438/jeb/38/4/MRN-366","Sivaraman GK","2017","IND",20.920087,70.359217,"Veraval, Gujarat","Post harvest","01.01.11","31.12.15","Marine fish, shrimp and gastropod mollusc (Pomfret, mackerel, tuna, ribbon fish, seer fish, croaker, sardine, prawn, shark, ray, cuttle fish, cephalopods)",NA,"Product","Healthy","DD","E. coli","",238,12,28,"QUI","CIP","J01MA02",29,"5","CLSI 2015 M100-S25",NA,""
"10.22438/jeb/38/4/MRN-366","Sivaraman GK","2017","IND",20.920087,70.359217,"Veraval, Gujarat","Post harvest","01.01.11","31.12.15","Marine fish, shrimp and gastropod mollusc (Pomfret, mackerel, tuna, ribbon fish, seer fish, croaker, sardine, prawn, shark, ray, cuttle fish, cephalopods)",NA,"Product","Healthy","DD","E. coli","",238,12,28,"QUI","GAT","S01AE0E",4,"5","CLSI 2015 M100-S25",NA,""
"10.22438/jeb/38/4/MRN-366","Sivaraman GK","2017","IND",20.920087,70.359217,"Veraval, Gujarat","Post harvest","01.01.11","31.12.15","Marine fish, shrimp and gastropod mollusc (Pomfret, mackerel, tuna, ribbon fish, seer fish, croaker, sardine, prawn, shark, ray, cuttle fish, cephalopods)",NA,"Product","Healthy","DD","E. coli","",238,12,28,"QUI","LVX","J01MA12",0,"5","CLSI 2015 M100-S25",NA,""
"10.22438/jeb/38/4/MRN-366","Sivaraman GK","2017","IND",20.920087,70.359217,"Veraval, Gujarat","Post harvest","01.01.11","31.12.15","Marine fish, shrimp and gastropod mollusc (Pomfret, mackerel, tuna, ribbon fish, seer fish, croaker, sardine, prawn, shark, ray, cuttle fish, cephalopods)",NA,"Product","Healthy","DD","E. coli","",238,12,28,"PEN","AMP","J01CA01",39,"10","CLSI 2015 M100-S25",NA,""
"10.22438/jeb/38/4/MRN-366","Sivaraman GK","2017","IND",20.920087,70.359217,"Veraval, Gujarat","Post harvest","01.01.11","31.12.15","Marine fish, shrimp and gastropod mollusc (Pomfret, mackerel, tuna, ribbon fish, seer fish, croaker, sardine, prawn, shark, ray, cuttle fish, cephalopods)",NA,"Product","Healthy","DD","E. coli","",238,12,28,"SUL","SXT","J01EE01",32,"25","CLSI 2015 M100-S25",NA,""
"10.22438/jeb/38/4/MRN-366","Sivaraman GK","2017","IND",20.920087,70.359217,"Veraval, Gujarat","Post harvest","01.01.11","31.12.15","Marine fish, shrimp and gastropod mollusc (Pomfret, mackerel, tuna, ribbon fish, seer fish, croaker, sardine, prawn, shark, ray, cuttle fish, cephalopods)",NA,"Product","Healthy","DD","E. coli","",238,12,28,"AMI","AMK","J01GB06",0,"30","CLSI 2015 M100-S25",NA,""
"10.22438/jeb/38/4/MRN-366","Sivaraman GK","2017","IND",20.920087,70.359217,"Veraval, Gujarat","Post harvest","01.01.11","31.12.15","Marine fish, shrimp and gastropod mollusc (Pomfret, mackerel, tuna, ribbon fish, seer fish, croaker, sardine, prawn, shark, ray, cuttle fish, cephalopods)",NA,"Product","Healthy","DD","E. coli","",238,12,28,"AMI","GEN","J01GB03",0,"10","CLSI 2015 M100-S25",NA,""
"10.22438/jeb/38/4/MRN-366","Sivaraman GK","2017","IND",20.920087,70.359217,"Veraval, Gujarat","Post harvest","01.01.11","31.12.15","Marine fish, shrimp and gastropod mollusc (Pomfret, mackerel, tuna, ribbon fish, seer fish, croaker, sardine, prawn, shark, ray, cuttle fish, cephalopods)",NA,"Product","Healthy","DD","E. coli","",238,12,28,"MON","ATM","J01DF01",11,"75","CLSI 2015 M100-S25",NA,""
"10.22438/jeb/38/4/MRN-366","Sivaraman GK","2017","IND",20.920087,70.359217,"Veraval, Gujarat","Post harvest","01.01.11","31.12.15","Marine fish, shrimp and gastropod mollusc (Pomfret, mackerel, tuna, ribbon fish, seer fish, croaker, sardine, prawn, shark, ray, cuttle fish, cephalopods)",NA,"Product","Healthy","DD","E. coli","",238,12,28,"CEP","CAC","J01DD52",7,"40","CLSI 2015 M100-S25",NA,""
"10.3389/fmicb.2017.01087","Tan CW","2017","MYS",3.297686,101.500643,"Selangor","Post harvest","15.01.16","15.06.16","Short mackerel (Rastrelliger brachysoma)",NA,"Product","Healthy","DD","Vibrio","parahaemolyticus",130,89,67,"PEN","AMP","J01CA01",82,"10","CLSI 2010 M45",NA,""
"10.3389/fmicb.2017.01087","Tan CW","2017","MYS",3.297686,101.500643,"Selangor","Post harvest","15.01.16","15.06.16","Short mackerel (Rastrelliger brachysoma)",NA,"Product","Healthy","DD","Vibrio","parahaemolyticus",130,89,67,"PEN","SAM","J01CR01",0,"20","CLSI 2010 M45",NA,""
"10.3389/fmicb.2017.01087","Tan CW","2017","MYS",3.297686,101.500643,"Selangor","Post harvest","15.01.16","15.06.16","Short mackerel (Rastrelliger brachysoma)",NA,"Product","Healthy","DD","Vibrio","parahaemolyticus",130,89,67,"AMI","AMK","J01GB06",22,"30","CLSI 2010 M45",NA,""
"10.3389/fmicb.2017.01087","Tan CW","2017","MYS",3.297686,101.500643,"Selangor","Post harvest","15.01.16","15.06.16","Short mackerel (Rastrelliger brachysoma)",NA,"Product","Healthy","DD","Vibrio","parahaemolyticus",130,89,67,"PEN","AMC","J01CR02",5,"30","CLSI 2010 M45",NA,""
"10.3389/fmicb.2017.01087","Tan CW","2017","MYS",3.297686,101.500643,"Selangor","Post harvest","15.01.16","15.06.16","Short mackerel (Rastrelliger brachysoma)",NA,"Product","Healthy","DD","Vibrio","parahaemolyticus",130,89,67,"CEP","CAZ","J01DD02",0,"30","CLSI 2010 M45",NA,""
"10.3389/fmicb.2017.01087","Tan CW","2017","MYS",3.297686,101.500643,"Selangor","Post harvest","15.01.16","15.06.16","Short mackerel (Rastrelliger brachysoma)",NA,"Product","Healthy","DD","Vibrio","parahaemolyticus",130,89,67,"CEP","CTX","J01DD01",2,"30","CLSI 2010 M45",NA,""
"10.3389/fmicb.2017.01087","Tan CW","2017","MYS",3.297686,101.500643,"Selangor","Post harvest","15.01.16","15.06.16","Short mackerel (Rastrelliger brachysoma)",NA,"Product","Healthy","DD","Vibrio","parahaemolyticus",130,89,67,"CEP","CFL","J01DB03",31,"30","CLSI 2010 M45",NA,""
"10.3389/fmicb.2017.01087","Tan CW","2017","MYS",3.297686,101.500643,"Selangor","Post harvest","15.01.16","15.06.16","Short mackerel (Rastrelliger brachysoma)",NA,"Product","Healthy","DD","Vibrio","parahaemolyticus",130,89,67,"AMP","CHL","J01BA01",9,"30","CLSI 2010 M45",NA,""
"10.3389/fmicb.2017.01087","Tan CW","2017","MYS",3.297686,101.500643,"Selangor","Post harvest","15.01.16","15.06.16","Short mackerel (Rastrelliger brachysoma)",NA,"Product","Healthy","DD","Vibrio","parahaemolyticus",130,89,67,"QUI","CIP","J01MA02",5,"5","CLSI 2010 M45",NA,""
"10.3389/fmicb.2017.01087","Tan CW","2017","MYS",3.297686,101.500643,"Selangor","Post harvest","15.01.16","15.06.16","Short mackerel (Rastrelliger brachysoma)",NA,"Product","Healthy","DD","Vibrio","parahaemolyticus",130,89,67,"TET","DOX","J01AA02",3,"30","CLSI 2016 M100",NA,""
"10.3389/fmicb.2017.01087","Tan CW","2017","MYS",3.297686,101.500643,"Selangor","Post harvest","15.01.16","15.06.16","Short mackerel (Rastrelliger brachysoma)",NA,"Product","Healthy","DD","Vibrio","parahaemolyticus",130,89,67,"AMI","GEN","J01GB03",11,"10","CLSI 2010 M45",NA,""
"10.3389/fmicb.2017.01087","Tan CW","2017","MYS",3.297686,101.500643,"Selangor","Post harvest","15.01.16","15.06.16","Short mackerel (Rastrelliger brachysoma)",NA,"Product","Healthy","DD","Vibrio","parahaemolyticus",130,89,67,"CAR","IPM","J01DH51",0,"10","CLSI 2010 M45",NA,""
"10.3389/fmicb.2017.01087","Tan CW","2017","MYS",3.297686,101.500643,"Selangor","Post harvest","15.01.16","15.06.16","Short mackerel (Rastrelliger brachysoma)",NA,"Product","Healthy","DD","Vibrio","parahaemolyticus",130,89,67,"QUI","LVX","J01MA12",2,"5","CLSI 2010 M45",NA,""
"10.3389/fmicb.2017.01087","Tan CW","2017","MYS",3.297686,101.500643,"Selangor","Post harvest","15.01.16","15.06.16","Short mackerel (Rastrelliger brachysoma)",NA,"Product","Healthy","DD","Vibrio","parahaemolyticus",130,89,67,"CAR","MEM","J01DH02",0,"10","CLSI 2010 M45",NA,""
"10.3389/fmicb.2017.01087","Tan CW","2017","MYS",3.297686,101.500643,"Selangor","Post harvest","15.01.16","15.06.16","Short mackerel (Rastrelliger brachysoma)",NA,"Product","Healthy","DD","Vibrio","parahaemolyticus",130,89,67,"PEN","PEN","J01CE01",93,"10","CLSI 2016 M100",NA,""
"10.3389/fmicb.2017.01087","Tan CW","2017","MYS",3.297686,101.500643,"Selangor","Post harvest","15.01.16","15.06.16","Short mackerel (Rastrelliger brachysoma)",NA,"Product","Healthy","DD","Vibrio","parahaemolyticus",130,89,67,"AMI","STR","J01GA01",54,"10","CLSI 2016 M100",NA,""
"10.3389/fmicb.2017.01087","Tan CW","2017","MYS",3.297686,101.500643,"Selangor","Post harvest","15.01.16","15.06.16","Short mackerel (Rastrelliger brachysoma)",NA,"Product","Healthy","DD","Vibrio","parahaemolyticus",130,89,67,"TET","TET","J01AA07",9,"30","CLSI 2010 M45",NA,""
"10.1128/AEM.00972-07","Van TTH","2007","VNM",10.803866,106.634124,"Ho Chi Minh City","Post harvest","15.02.04","15.06.04","Shrimp",NA,"Product","Healthy","DD","Salmonella","",50,18,9,"PEN","AMP","J01CA01",0,"10","CLSI 2005 M100-S15",NA,"At least 1 isolate is S. Typhimurium. Other not stated. Shellfish definition not specified. EMAIL:9/19 No REPLY."
"10.1128/AEM.00972-07","Van TTH","2007","VNM",10.803866,106.634124,"Ho Chi Minh City","Post harvest","15.02.04","15.06.04","Shrimp",NA,"Product","Healthy","DD","Salmonella","",50,18,9,"PEN","AMX","J01CA04",0,"10","CLSI 2005 M100-S15",NA,""
"10.1128/AEM.00972-07","Van TTH","2007","VNM",10.803866,106.634124,"Ho Chi Minh City","Post harvest","15.02.04","15.06.04","Shrimp",NA,"Product","Healthy","DD","Salmonella","",50,18,9,"PEN","AMC","J01CR02",0,"30","CLSI 2005 M100-S15",NA,""
"10.1128/AEM.00972-07","Van TTH","2007","VNM",10.803866,106.634124,"Ho Chi Minh City","Post harvest","15.02.04","15.06.04","Shrimp",NA,"Product","Healthy","DD","Salmonella","",50,18,9,"CEP","CFL","J01DB03",0,"30","CLSI 2005 M100-S15",NA,""
"10.1128/AEM.00972-07","Van TTH","2007","VNM",10.803866,106.634124,"Ho Chi Minh City","Post harvest","15.02.04","15.06.04","Shrimp",NA,"Product","Healthy","DD","Salmonella","",50,18,9,"AMP","CHL","J01BA01",0,"30","CLSI 2005 M100-S15",NA,""
"10.1128/AEM.00972-07","Van TTH","2007","VNM",10.803866,106.634124,"Ho Chi Minh City","Post harvest","15.02.04","15.06.04","Shrimp",NA,"Product","Healthy","DD","Salmonella","",50,18,9,"QUI","CIP","J01MA02",0,"5","CLSI 2005 M100-S15",NA,""
"10.1128/AEM.00972-07","Van TTH","2007","VNM",10.803866,106.634124,"Ho Chi Minh City","Post harvest","15.02.04","15.06.04","Shrimp",NA,"Product","Healthy","DD","Salmonella","",50,18,9,"QUI","ENR","QJ01MA90",0,"5","CLSI 2005 M100-S15",NA,""
"10.1128/AEM.00972-07","Van TTH","2007","VNM",10.803866,106.634124,"Ho Chi Minh City","Post harvest","15.02.04","15.06.04","Shrimp",NA,"Product","Healthy","DD","Salmonella","",50,18,9,"TET","TET","J01AA07",11,"30","CLSI 2005 M100-S15",NA,""
"10.1128/AEM.00972-07","Van TTH","2007","VNM",10.803866,106.634124,"Ho Chi Minh City","Post harvest","15.02.04","15.06.04","Shrimp",NA,"Product","Healthy","DD","Salmonella","",50,18,9,"AMI","GEN","J01GB03",0,"10","CLSI 2005 M100-S15",NA,""
"10.1128/AEM.00972-07","Van TTH","2007","VNM",10.803866,106.634124,"Ho Chi Minh City","Post harvest","15.02.04","15.06.04","Shrimp",NA,"Product","Healthy","DD","Salmonella","",50,18,9,"AMI","KAN","J01GB04",11,"30","CLSI 2005 M100-S15",NA,""
"10.1128/AEM.00972-07","Van TTH","2007","VNM",10.803866,106.634124,"Ho Chi Minh City","Post harvest","15.02.04","15.06.04","Shrimp",NA,"Product","Healthy","DD","Salmonella","",50,18,9,"QUI","NAL","J01MB02",0,"30","CLSI 2005 M100-S15",NA,""
"10.1128/AEM.00972-07","Van TTH","2007","VNM",10.803866,106.634124,"Ho Chi Minh City","Post harvest","15.02.04","15.06.04","Shrimp",NA,"Product","Healthy","DD","Salmonella","",50,18,9,"QUI","NOR","J01MA06",0,"10","CLSI 2005 M100-S15",NA,""
"10.1128/AEM.00972-07","Van TTH","2007","VNM",10.803866,106.634124,"Ho Chi Minh City","Post harvest","15.02.04","15.06.04","Shrimp",NA,"Product","Healthy","DD","Salmonella","",50,18,9,"SUL","SSS","J01E",0,"300","CLSI 2005 M100-S15",NA,""
"10.1128/AEM.00972-07","Van TTH","2007","VNM",10.803866,106.634124,"Ho Chi Minh City","Post harvest","15.02.04","15.06.04","Shrimp",NA,"Product","Healthy","DD","Salmonella","",50,18,9,"AMI","STR","J01GA01",11,"10","CLSI 2005 M100-S15",NA,""
"10.1128/AEM.00972-07","Van TTH","2007","VNM",10.803866,106.634124,"Ho Chi Minh City","Post harvest","15.02.04","15.06.04","Shrimp",NA,"Product","Healthy","DD","Salmonella","",50,18,9,"SUL","TMP","J01EA01",11,"5","CLSI 2005 M100-S15",NA,""
"10.1016/j.ijfoodmicro.2008.03.029","Van TTH","2008","VNM",10.803866,106.634124,"Ho Chi Minh City","Post harvest","15.02.04","15.06.04","Shrimp",NA,"Product","Healthy","DD","E. coli","",50,40,20,"PEN","AMP","J01CA01",30,"10","CLSI 2005 M100-S15",NA,""
"10.1016/j.ijfoodmicro.2008.03.029","Van TTH","2008","VNM",10.803866,106.634124,"Ho Chi Minh City","Post harvest","15.02.04","15.06.04","Shrimp",NA,"Product","Healthy","DD","E. coli","",50,40,20,"PEN","AMX","J01CA04",30,"10","CLSI 2005 M100-S15",NA,""
"10.1016/j.ijfoodmicro.2008.03.029","Van TTH","2008","VNM",10.803866,106.634124,"Ho Chi Minh City","Post harvest","15.02.04","15.06.04","Shrimp",NA,"Product","Healthy","DD","E. coli","",50,40,20,"PEN","AMC","J01CR02",5,"30","CLSI 2005 M100-S15",NA,""
"10.1016/j.ijfoodmicro.2008.03.029","Van TTH","2008","VNM",10.803866,106.634124,"Ho Chi Minh City","Post harvest","15.02.04","15.06.04","Shrimp",NA,"Product","Healthy","DD","E. coli","",50,40,20,"CEP","CFL","J01DB03",20,"30","CLSI 2005 M100-S15",NA,""
"10.1016/j.ijfoodmicro.2008.03.029","Van TTH","2008","VNM",10.803866,106.634124,"Ho Chi Minh City","Post harvest","15.02.04","15.06.04","Shrimp",NA,"Product","Healthy","DD","E. coli","",50,40,20,"AMP","CHL","J01BA01",25,"30","CLSI 2005 M100-S15",NA,""
"10.1016/j.ijfoodmicro.2008.03.029","Van TTH","2008","VNM",10.803866,106.634124,"Ho Chi Minh City","Post harvest","15.02.04","15.06.04","Shrimp",NA,"Product","Healthy","DD","E. coli","",50,40,20,"QUI","CIP","J01MA02",10,"5","CLSI 2005 M100-S15",NA,""
"10.1016/j.ijfoodmicro.2008.03.029","Van TTH","2008","VNM",10.803866,106.634124,"Ho Chi Minh City","Post harvest","15.02.04","15.06.04","Shrimp",NA,"Product","Healthy","DD","E. coli","",50,40,20,"QUI","ENR","QJ01MA90",10,"5","CLSI 2005 M100-S15",NA,""
"10.1016/j.ijfoodmicro.2008.03.029","Van TTH","2008","VNM",10.803866,106.634124,"Ho Chi Minh City","Post harvest","15.02.04","15.06.04","Shrimp",NA,"Product","Healthy","DD","E. coli","",50,40,20,"TET","TET","J01AA07",50,"30","CLSI 2005 M100-S15",NA,""
"10.1016/j.ijfoodmicro.2008.03.029","Van TTH","2008","VNM",10.803866,106.634124,"Ho Chi Minh City","Post harvest","15.02.04","15.06.04","Shrimp",NA,"Product","Healthy","DD","E. coli","",50,40,20,"AMI","GEN","J01GB03",5,"10","CLSI 2005 M100-S15",NA,""
"10.1016/j.ijfoodmicro.2008.03.029","Van TTH","2008","VNM",10.803866,106.634124,"Ho Chi Minh City","Post harvest","15.02.04","15.06.04","Shrimp",NA,"Product","Healthy","DD","E. coli","",50,40,20,"AMI","KAN","J01GB04",5,"30","CLSI 2005 M100-S15",NA,""
"10.1016/j.ijfoodmicro.2008.03.029","Van TTH","2008","VNM",10.803866,106.634124,"Ho Chi Minh City","Post harvest","15.02.04","15.06.04","Shrimp",NA,"Product","Healthy","DD","E. coli","",50,40,20,"QUI","NAL","J01MB02",25,"30","CLSI 2005 M100-S15",NA,""
"10.1016/j.ijfoodmicro.2008.03.029","Van TTH","2008","VNM",10.803866,106.634124,"Ho Chi Minh City","Post harvest","15.02.04","15.06.04","Shrimp",NA,"Product","Healthy","DD","E. coli","",50,40,20,"QUI","NOR","J01MA06",10,"10","CLSI 2005 M100-S15",NA,""
"10.1016/j.ijfoodmicro.2008.03.029","Van TTH","2008","VNM",10.803866,106.634124,"Ho Chi Minh City","Post harvest","15.02.04","15.06.04","Shrimp",NA,"Product","Healthy","DD","E. coli","",50,40,20,"SUL","SSS","J01E",35,"300","CLSI 2005 M100-S15",NA,""
"10.1016/j.ijfoodmicro.2008.03.029","Van TTH","2008","VNM",10.803866,106.634124,"Ho Chi Minh City","Post harvest","15.02.04","15.06.04","Shrimp",NA,"Product","Healthy","DD","E. coli","",50,40,20,"AMI","STR","J01GA01",25,"10","CLSI 2005 M100-S15",NA,""
"10.1016/j.ijfoodmicro.2008.03.029","Van TTH","2008","VNM",10.803866,106.634124,"Ho Chi Minh City","Post harvest","15.02.04","15.06.04","Shrimp",NA,"Product","Healthy","DD","E. coli","",50,40,20,"SUL","TMP","J01EA01",25,"5","CLSI 2005 M100-S15",NA,""
"10.1016/S0168-1605(02)00009-0","Vivekanandhan G","2002","IND",11.010548,76.966288,"Coimbatore, Tamil Nadu","Post harvest","01.01.99","31.12.00","Fish",NA,"Product","Healthy","DD","Aeromonas","hydrophila",535,50,268,"OTH","BAC","J01XX10",99,"10 units","CLSI 1993",NA,""
"10.1016/S0168-1605(02)00009-0","Vivekanandhan G","2002","IND",11.010548,76.966288,"Coimbatore, Tamil Nadu","Post harvest","01.01.99","31.12.00","Fish",NA,"Product","Healthy","DD","Aeromonas","hydrophila",535,50,268,"AMP","CHL","J01BA01",4,"30","CLSI 1993",NA,""
"10.1016/S0168-1605(02)00009-0","Vivekanandhan G","2002","IND",11.010548,76.966288,"Coimbatore, Tamil Nadu","Post harvest","01.01.99","31.12.00","Fish",NA,"Product","Healthy","DD","Aeromonas","hydrophila",535,50,268,"MAC","ERY","J01FA01",97,"15","CLSI 1993",NA,""
"10.1016/S0168-1605(02)00009-0","Vivekanandhan G","2002","IND",11.010548,76.966288,"Coimbatore, Tamil Nadu","Post harvest","01.01.99","31.12.00","Fish",NA,"Product","Healthy","DD","Aeromonas","hydrophila",535,50,268,"AMI","GEN","J01GB03",8,"10","CLSI 1993",NA,""
"10.1016/S0168-1605(02)00009-0","Vivekanandhan G","2002","IND",11.010548,76.966288,"Coimbatore, Tamil Nadu","Post harvest","01.01.99","31.12.00","Fish",NA,"Product","Healthy","DD","Aeromonas","hydrophila",535,50,268,"AMI","KAN","J01GB04",90,"30","CLSI 1993",NA,""
"10.1016/S0168-1605(02)00009-0","Vivekanandhan G","2002","IND",11.010548,76.966288,"Coimbatore, Tamil Nadu","Post harvest","01.01.99","31.12.00","Fish",NA,"Product","Healthy","DD","Aeromonas","hydrophila",535,50,268,"PEN","MET","J01CF03",100,"5","CLSI 1993",NA,""
"10.1016/S0168-1605(02)00009-0","Vivekanandhan G","2002","IND",11.010548,76.966288,"Coimbatore, Tamil Nadu","Post harvest","01.01.99","31.12.00","Fish",NA,"Product","Healthy","DD","Aeromonas","hydrophila",535,50,268,"QUI","NAL","J01MB02",17,"30","CLSI 1993",NA,""
"10.1016/S0168-1605(02)00009-0","Vivekanandhan G","2002","IND",11.010548,76.966288,"Coimbatore, Tamil Nadu","Post harvest","01.01.99","31.12.00","Fish",NA,"Product","Healthy","DD","Aeromonas","hydrophila",535,50,268,"AMI","NEO","J01GB05",94,"30","CLSI 1993",NA,""
"10.1016/S0168-1605(02)00009-0","Vivekanandhan G","2002","IND",11.010548,76.966288,"Coimbatore, Tamil Nadu","Post harvest","01.01.99","31.12.00","Fish",NA,"Product","Healthy","DD","Aeromonas","hydrophila",535,50,268,"OTH","NOV","QJ01XX95",99,"30","CLSI 1993",NA,""
"10.1016/S0168-1605(02)00009-0","Vivekanandhan G","2002","IND",11.010548,76.966288,"Coimbatore, Tamil Nadu","Post harvest","01.01.99","31.12.00","Fish",NA,"Product","Healthy","DD","Aeromonas","hydrophila",535,50,268,"POL","PMB","J01XB02",96,"300","CLSI 1993",NA,""
"10.1016/S0168-1605(02)00009-0","Vivekanandhan G","2002","IND",11.010548,76.966288,"Coimbatore, Tamil Nadu","Post harvest","01.01.99","31.12.00","Fish",NA,"Product","Healthy","DD","Aeromonas","hydrophila",535,50,268,"OTH","RIF","J04AB02",100,"5","CLSI 1993",NA,""
"10.1016/S0168-1605(02)00009-0","Vivekanandhan G","2002","IND",11.010548,76.966288,"Coimbatore, Tamil Nadu","Post harvest","01.01.99","31.12.00","Fish",NA,"Product","Healthy","DD","Aeromonas","hydrophila",535,50,268,"AMI","STR","J01GA01",9,"10","CLSI 1993",NA,""
"10.1016/S0168-1605(02)00009-0","Vivekanandhan G","2002","IND",11.010548,76.966288,"Coimbatore, Tamil Nadu","Post harvest","01.01.99","31.12.00","Fish",NA,"Product","Healthy","DD","Aeromonas","hydrophila",535,50,268,"TET","TET","J01AA07",53,"30","CLSI 1993",NA,""
"10.1016/S0168-1605(02)00009-0","Vivekanandhan G","2002","IND",11.010548,76.966288,"Coimbatore, Tamil Nadu","Post harvest","01.01.99","31.12.00","Fish",NA,"Product","Healthy","DD","Aeromonas","hydrophila",535,50,268,"SUL","TMP","J01EA01",65,"5","CLSI 1993",NA,""
"10.1016/S0168-1605(02)00009-0","Vivekanandhan G","2002","IND",11.010548,76.966288,"Coimbatore, Tamil Nadu","Post harvest","01.01.99","31.12.00","Fish",NA,"Product","Healthy","DD","Aeromonas","hydrophila",535,50,268,"GLY","VAN","J01XA01",83,"30","CLSI 1993",NA,""
"10.1016/S0168-1605(02)00009-0","Vivekanandhan G","2002","IND",11.010548,76.966288,"Coimbatore, Tamil Nadu","Post harvest","01.01.99","31.12.00","Shrimp",NA,"Product","Healthy","DD","Aeromonas","hydrophila",278,18,51,"OTH","BAC","J01XX10",100,"10 units","CLSI 1993",NA,""
"10.1016/S0168-1605(02)00009-0","Vivekanandhan G","2002","IND",11.010548,76.966288,"Coimbatore, Tamil Nadu","Post harvest","01.01.99","31.12.00","Shrimp",NA,"Product","Healthy","DD","Aeromonas","hydrophila",278,18,51,"AMP","CHL","J01BA01",0,"30","CLSI 1993",NA,""
"10.1016/S0168-1605(02)00009-0","Vivekanandhan G","2002","IND",11.010548,76.966288,"Coimbatore, Tamil Nadu","Post harvest","01.01.99","31.12.00","Shrimp",NA,"Product","Healthy","DD","Aeromonas","hydrophila",278,18,51,"MAC","ERY","J01FA01",98,"15","CLSI 1993",NA,""
